"STATION","NAME","DATE","AWND","FMTM","PGTM","PRCP","PSUN","SNOW","SNWD","TAVG","TMAX","TMIN","TSUN","WDF2","WDF5","WESD","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT07","WT08","WT09","WT10","WT11","WT13","WT14","WT16"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-02","3.80"," 1343"," 1100","0.04",,,,,"88","76",,"   30","  170",,"15.0","23.0","    1",,"    1",,,,"    1",,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-03","4.70"," 1758"," 1758","0.57",,,,,"89","73",,"  310","  320",,"15.0","21.9","    1",,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-04","3.80"," 1328"," 1327","0.03",,,,,"90","76",,"  250","  250",,"17.0","25.1",,,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-05","6.71"," 1519"," 1250","0.00",,,,,"92","79",,"  160","  160",,"15.0","25.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-06","7.16"," 0938"," 0937","1.41",,,,,"94","76",,"  220","  230",,"25.1","34.9","    1",,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-07","2.24"," 1348"," 1312","0.00",,,,,"91","76",,"  250","  150",,"15.0","21.9",,,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-08","4.25"," 1235"," 1358","0.01",,,,,"92","78",,"  150","  140",,"17.0","23.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-09","3.36"," 1328"," 1328","1.09",,,,,"92","74",,"  170","  160",,"15.0","19.9","    1",,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-10","3.13"," 1402"," 1351","0.00",,,,,"92","77",,"  120","  150",,"15.0","21.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-11","5.82"," 1911"," 1910","0.00",,,,,"92","79",,"  110","  110",,"15.0","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-12","3.13"," 1738"," 1524","0.00",,,,,"90","81",,"   80","  140",,"14.1","19.9",,,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-13","4.70"," 1204"," 1203","0.00",,,,,"90","79",,"   40","   40",,"17.9","23.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-14","5.37"," 1548"," 1548","0.00",,,,,"93","79",,"  100","  100",,"16.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-15","4.92"," 1645"," 1708","0.00",,,,,"93","74",,"   80","  110",,"13.0","16.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-16","6.04"," 1425"," 1417","0.00",,,,,"91","75",,"   90","   90",,"16.1","21.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-17","6.71"," 1358"," 1513","0.00",,,,,"91","78",,"  100","  110",,"16.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-18","8.05"," 1820"," 1359","0.00",,,,,"91","80",,"   80","   90",,"16.1","23.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-19","7.83"," 0857"," 0857","0.13",,,,,"91","77",,"   80","   90",,"23.0","25.9",,,,,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-20","11.41"," 0833"," 1407","0.01",,,,,"91","79",,"  110","   90",,"19.9","23.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-21","11.63"," 1051"," 1051","0.21",,,,,"90","78",,"  120","  130",,"23.9","28.0","    1",,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-22","8.05"," 1148"," 1106","0.02",,,,,"90","79",,"  130","  140",,"17.0","25.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-23","1.57"," 1301"," 1347","0.53",,,,,"89","77",,"  230","   20",,"12.1","15.0","    1",,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-24","3.13"," 1308"," 1308","0.00",,,,,"92","77",,"  210","  210",,"14.1","17.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-25","3.13"," 1401"," 1356","0.08",,,,,"87","76",,"  100","  100",,"17.0","21.9",,,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-26","2.91"," 1527"," 1526","0.24",,,,,"85","76",,"  210","  210",,"15.0","21.9","    1",,,,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-27","4.70"," 0641"," 1528","0.00",,,,,"88","74",,"  200","  170",,"13.0","17.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-28","4.03"," 1852"," 1620","0.50",,,,,"89","76",,"   90","  120",,"12.1","17.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-29","3.36"," 1733"," 1456","0.00",,,,,"88","78",,"   80","  120",,"12.1","15.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-09-30","4.03"," 1745"," 1744","0.00",,,,,"93","78",,"  320","  320",,"17.9","28.0",,,"    1",,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-01","5.14",,,"0.00","   98",,,,"90","75","  702","  270","  300",,"12.1","16.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-02","8.05",,,"0.00","   97",,,,"87","75","  689","   80","   80",,"14.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-03","9.40",,,"0.00","   96",,,,"87","78","  685","   90","   90",,"17.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-04","9.40",,,"0.00",,,,,"86","78",,"   50","   70",,"16.1","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-05","8.50",,,"0.00","   96",,,,"86","75","  681","   70","   70",,"21.0","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-06","10.07",,,"0.00","   97",,,,"87","76","  690","   80","   80",,"21.9","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-07","9.84",,,"3.05","   96",,,,"87","70","  676","  110","  100",,"30.0","40.9",,,"    1",,,,,,,"    1",,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-08","11.63",,,"2.92",,,,,"79","70",,"   90","   80",,"32.0","40.0",,,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-09","8.28",,,"0.27",,,,,"83","76",,"  100","   80",,"23.0","29.1",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-10","4.70",,,"0.00",,,,,"89","73",,"  150","  130",,"13.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-11","4.25",,,"0.12","   97",,,,"88","74","  679","  340","  350",,"15.0","19.9",,,,,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-12","3.58",,,"0.00","   96",,,,"91","74","  672","  130","  140",,"13.0","17.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-13","3.80",,,"0.03","   97",,,,"91","76","  674","  170","  170",,"15.0","25.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-14","4.92",,,"0.00",,,,,"87","76",,"   80","   80",,"13.0","17.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-15","9.40",,,"0.02","   87",,,,"82","78","  602","   50","   40",,"17.9","23.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-16","12.30",,,"3.14",,,,,"82","72",,"   90","  100",,"28.0","38.0",,,,,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-17","6.71",,,"0.29",,,,,"79","74",,"   90","   90",,"17.0","21.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-18","8.95",,,"1.14",,,,,"82","76",,"  160","  150",,"21.9","29.1",,,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-19","10.07",,,"0.86",,,,,"82","71",,"  230","  220",,"21.9","32.0",,,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-20","4.03",,,"0.00","   95",,,,"78","63","  656","  350","  320",,"14.1","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-21","6.04",,,"0.00","   98",,,,"77","65","  668","  360","  350",,"14.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-22","6.71",,,"0.00","   98",,,,"81","64","  668","   60","  330",,"14.1","29.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-23","6.93",,,"0.00",,,,,"83","67",,"   50","   40",,"16.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-24","7.38",,,"0.00",,,,,"83","71",,"  340","   10",,"15.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-25","8.50",,,"0.00",,,,,"83","69",,"   40","   30",,"19.9","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-26","9.84",,,"0.00",,,,,"84","74",,"   90","   80",,"17.9","23.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-27","8.72",,,"0.00",,,,,"85","74",,"  100","   90",,"16.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-28","7.38",,,"0.51","   98",,,,"86","74","  660","  180","  150",,"28.0","47.0",,,,,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-29","7.16",,,"2.37",,,,,"87","73",,"  230","  230",,"21.0","25.9",,,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-30","11.41",,,"0.52",,,,,"81","72",,"   50","   70",,"21.0","25.9",,,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-10-31","5.37",,,"0.28",,,,,"82","71","  690","  330","  180",,"13.0","21.9",,,"    1",,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-01","9.62"," 9999",,"0.09","   88",,,,"83","70","  588","   40","   50",,"21.0","25.9","    1",,,,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-02","10.07"," 9999",,"0.00","   80",,,,"82","73","  538","   60","   40",,"19.9","25.1",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-03","6.49"," 9999",,"0.00","   70",,,,"82","71","  464","   80","   90",,"17.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-04","6.93"," 9999",,"0.00","   71",,,,"82","63","  471","  280","  320",,"15.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-05","7.61"," 9999",,"0.04",,,,,"79","60",,"   30","   20",,"21.0","31.1","    1",,,,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-06","9.84"," 9999",,"0.07","   84",,,,"82","68","  559","   60","   50",,"21.0","28.0","    1",,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-07","7.61"," 9999",,"0.00",,,,,"82","70",,"   40","   70",,"17.0","23.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-08","5.59"," 9999",,"0.00",,,,,"82","68",,"   60","   50",,"16.1","21.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-09","5.37"," 9999",,"0.00",,,,,"83","68",,"  340","  300",,"12.1","17.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-10","5.59"," 9999",,"0.00",,,,,"82","67",,"  310","  330",,"12.1","17.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-11","8.05"," 9999",,"0.00",,,,,"76","63",,"   40","   60",,"15.0","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-12","7.83"," 9999",,"0.00",,,,,"78","60",,"   80","   80",,"21.0","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-13","9.17"," 9999",,"0.00","   81",,,,"81","70","  530","   80","   70",,"19.9","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-14","9.17"," 9999",,"0.00",,,,,"83","73",,"   90","   90",,"19.9","23.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-15","9.40"," 9999",,"0.00",,,,,"84","75",,"  120","  100",,"17.9","23.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-16","8.05"," 9999",,"0.00",,,,,"84","75",,"  130","  130",,"16.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-17","5.59"," 9999",,"0.22",,,,,"85","73",,"  130",,,"12.1",,"    1",,,,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-18","8.72"," 9999",,"1.11",,,,,"79","73",,"   40","   40",,"16.1","23.9","    1",,,,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-19","15.21"," 9999",,"0.00",,,,,"83","75",,"   80","   80",,"21.9","28.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-20","9.62"," 9999",,"0.23",,,,,"83","74",,"   60","   70",,"15.0","23.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-21","8.72"," 9999",,"0.01",,,,,"84","73",,"   90","  100",,"16.1","21.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-22","8.05"," 9999",,"0.00",,,,,"81","72",,"  120",,,"14.1",,,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-23","4.92"," 9999",,"0.00",,,,,"84","70",,"  140","  160",,"10.1","17.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-24","9.62"," 9999",,"0.01",,,,,"81","69",,"   50","   60",,"15.0","21.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-25","12.53"," 9999",,"0.00",,,,,"79","70",,"   80","   80",,"19.9","28.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-26","13.42"," 9999",,"0.00",,,,,"82","71",,"  100","   80",,"17.9","28.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-27","12.30"," 9999",,"0.00",,,,,"82","70",,"   90","   90",,"21.0","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-28","7.83"," 1138"," 1452","0.02",,,,,"81","70",,"  140","  160",,"17.0","23.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-29","6.71"," 0345"," 0344","0.00",,,,,"78","63",,"  330","  320",,"14.1","21.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-11-30","4.70"," 2257"," 2257","0.00",,,,,"75","56",,"  310","  320",,"13.0","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-01","6.49",,,"0.00",,,,,"77","55",,"   40","   40",,"14.1","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-02","8.50",,,"0.00",,,,,"77","65",,"   70","   70",,"21.0","25.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-03","12.30",,,"0.00",,,,,"79","70",,"   80","   80",,"23.9","30.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-04","13.42",,,"0.10",,,,,"80","71",,"   90","   90",,"23.0","29.1",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-05","11.18",,,"0.08",,,,,"80","71",,"  100","   80",,"21.0","25.9","    1",,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-06","5.59",,,"0.00",,,,,"80","67",,"  100","   80",,"14.1","17.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-07","4.03",,,"0.00",,,,,"82","64",,"  330","  320",,"14.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-08","6.04",,,"0.00",,,,,"74","59",,"  330","  320",,"15.0","23.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-09","8.50",,,"0.09",,,,,"82","72",,"  110","  120",,"16.1","21.0","    1",,,,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-10","7.83",,,"0.01",,,,,"82","74",,"   80","   90",,"17.0","21.9","    1",,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-11","9.84",,,"0.13",,,,,"80","72",,"   90","   90",,"21.0","25.9",,,,,,,,,,,"    1",,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-12","6.71",,,"0.50",,,,,"82","70",,"   90","  340",,"13.0","17.0","    1",,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-13","10.07",,,"0.10",,,,,"80","71",,"   50","   40",,"21.0","28.0","    1",,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-14","11.63",,,"0.03",,,,,"77","69",,"   70","   60",,"21.0","29.1","    1",,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-15","11.41",,,"0.00",,,,,"78","68",,"   80","   80",,"21.9","25.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-16","8.05",,,"0.00",,,,,"80","71",,"  110","  110",,"17.0","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-17","3.80",,,"0.00",,,,,"81","66",,"   40","   50",,"13.0","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-18","6.49",,,"0.00",,,,,"80","66",,"   50","   40",,"14.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-19","14.09",,,"0.00",,,,,"76","68",,"  100","  100",,"23.0","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-20","12.75",,,"0.00",,,,,"79","69",,"  110","  150",,"21.0","28.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-21","10.51",,,"0.00",,,,,"80","70",,"  130","  140",,"19.9","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-22","9.40",,,"0.00",,,,,"81","71",,"  120","  150",,"19.9","25.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-23","6.49",,,"0.00",,,,,"82","70",,"  100","  140",,"15.0","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-24","6.49",,,"0.00",,,,,"82","70",,"   90","   80",,"15.0","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-25","8.28",,,"0.00",,,,,"82","70",,"   90","  120",,"19.9","23.0",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-26","4.70",,,"0.00",,,,,"82","68",,"  120","  140",,"12.1","16.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-27","8.95",,,"0.00",,,,,"82","69",,"  200","  200",,"21.0","25.1",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-28","7.38",,,"0.00",,,,,"73","58",,"  340","  340",,"17.9","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-29","4.70",,,"0.00",,,,,"76","57",,"  250","  240",,"14.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-30","2.24",,,"0.00",,,,,"78","55",,"  280","  170",,"8.1","14.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2011-12-31","2.46",,,"0.00",,,,,"82","57",,"   90","   90",,"8.9","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-01","2.91",,,"0.00",,,,,"80","62",,"   90","   90",,"12.1","15.0",,,,,,,"    1",,,,"    1",,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-02","5.59",,,"0.00",,,,,"78","55",,"  310","  310",,"17.0","25.9",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-03","10.07",,,"0.00",,,,,"57","45",,"  330","  310",,"21.9","36.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-04","6.71",,,"0.00",,,,,"67","43",,"  330","  330",,"14.1","17.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-05","4.92",,,"0.00",,,,,"69","52",,"  300","  310",,"13.0","17.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-06","2.68",,,"0.00",,,,,"73","50",,"  140","  130",,"10.1","14.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-07","2.01",,,"0.00",,,,,"75","52",,"  140","  350",,"10.1","17.9",,,,,,,"    1",,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-08","3.13",,,"0.00",,,,,"77","57",,"   90","   30",,"15.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-09","5.37",,,"0.00",,,,,"78","61",,"  110","  110",,"16.1","25.1",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-10","4.47",,,"0.00",,,,,"79","62",,"  110","  170",,"15.0","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-11","7.16",,,"0.00",,,,,"76","64",,"  170","  180",,"23.9","33.1",,,,,,,,,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-12","4.47",,,"0.00",,,,,"78","68",,"  270","  260",,"13.0","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-13","2.91",,,"0.01",,,,,"75","67",,"  340","  300",,"12.1","15.0",,,,,,,"    1",,,,,,"    1"
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-14","8.28",,,"0.00",,,,,"67","54",,"  350","  330",,"16.1","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-15","6.71",,,"0.00",,,,,"72","50",,"   50","   30",,"14.1","17.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-16","9.84",,,"0.00",,,,,"74","59",,"   80","   80",,"21.0","25.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-17","6.49",,,"0.00",,,,,"77","63",,"  100","  140",,"16.1","21.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-18","4.03",,,"0.00",,,,,"81","60",,"  240","  250",,"15.0","23.0",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-19","6.04",,,"0.00",,,,,"79","64",,"  330","  330",,"14.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-20","6.04",,,"0.00",,,,,"77","57",,"  100","  120",,"16.1","21.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-21","4.92",,,"0.00",,,,,"79","59",,"  150","  150",,"15.0","23.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-22","5.59",,,"0.00",,,,,"80","61",,"   90","   90",,"16.1","19.9",,,,,,,,,,,,,
"USW00012839","MIAMI INTERNATIONAL AIRPORT, FL US","2012-01-23","8.28",,,"0.00",,,,,"80","67",,"  100","  140",,"17.9","23.9",,,,,,,,,,,,,
